"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.820120786E1,-1.435693540E-2,5.994020700E-1,9.878170013E0,9.896349417E0
3.820366911E1,-7.208377868E-2,5.730810165E-1,9.835099220E0,9.852045199E0
3.820613036E1,-6.011966988E-2,6.400800347E-1,9.863813400E0,9.884742365E0
3.820859161E1,-3.619144112E-2,6.137589812E-1,9.863813400E0,9.882956273E0
3.821106656E1,-1.435693540E-2,5.802595019E-1,9.885348320E0,9.902374393E0
3.821352781E1,-7.178467698E-3,5.898307562E-1,9.870991707E0,9.888600969E0
3.821598906E1,-1.435693540E-2,5.970092416E-1,9.904491425E0,9.922478346E0
3.821845031E1,-9.571290575E-3,6.113662124E-1,9.868598938E0,9.887522706E0
3.822091156E1,-6.490531564E-2,6.113662124E-1,9.839884758E0,9.859072644E0
3.822337281E1,-4.097708687E-2,5.922235847E-1,9.887741089E0,9.905545504E0
3.822583406E1,-1.674975827E-2,6.041877270E-1,9.909276962E0,9.927693251E0
3.822829531E1,-3.619144112E-2,6.448656917E-1,9.847063065E0,9.868222362E0
3.823075656E1,-4.785645287E-3,6.113662124E-1,9.897313118E0,9.916178624E0
3.823321781E1,-4.097708687E-2,6.065805554E-1,9.830313683E0,9.849095704E0
3.823567906E1,-2.153540403E-2,6.305087805E-1,9.856635094E0,9.876804163E0
3.823814031E1,-2.901297435E-2,6.281159520E-1,9.899705887E0,9.919654633E0
3.824058312E1,-1.674975827E-2,6.257231236E-1,9.894919395E0,9.914698171E0
3.824304437E1,-6.251249462E-2,6.185446382E-1,9.861420631E0,9.880998034E0
3.824550562E1,2.392822644E-3,6.329016089E-1,9.873384476E0,9.893649032E0
3.824796687E1,-7.178467698E-3,6.329016089E-1,9.911669731E0,9.931858478E0
3.825042812E1,-1.196411345E-2,5.826523304E-1,9.899705887E0,9.916844434E0
3.825288932E1,-3.619144112E-2,6.352944374E-1,9.847063065E0,9.867601524E0
3.825535057E1,-4.336991161E-2,6.329016089E-1,9.861420631E0,9.881804606E0
3.825781182E1,-5.772684515E-2,5.730810165E-1,9.870991707E0,9.887781931E0
3.826027307E1,-1.196411345E-2,5.994020700E-1,9.832706451E0,9.850966559E0
3.826273427E1,-0.000000000E0,6.041877270E-1,9.849455833E0,9.867969549E0
3.826519557E1,-9.571290575E-3,5.898307562E-1,9.844670296E0,9.862328587E0
3.826765677E1,-1.435693540E-2,5.850451589E-1,9.842277527E0,9.859660789E0
3.827012677E1,-4.336991161E-2,5.802595019E-1,9.906884193E0,9.923957701E0
3.827258802E1,-7.178467698E-3,5.802595019E-1,9.875777245E0,9.892811977E0
3.827504927E1,-2.153540403E-2,6.257231236E-1,9.911669731E0,9.931424372E0
3.827751052E1,-5.054837838E-2,5.994020700E-1,9.887741089E0,9.906021493E0
3.827997172E1,2.392822644E-3,6.041877270E-1,9.870991707E0,9.889465396E0
3.828243297E1,-1.914258115E-2,6.065805554E-1,9.906884193E0,9.925455195E0
3.828489422E1,-0.000000000E0,5.850451589E-1,9.873384476E0,9.890702647E0
3.828735547E1,2.392822644E-3,5.754738450E-1,9.902098656E0,9.918807068E0
3.828981672E1,-9.571290575E-3,6.017948985E-1,9.899705887E0,9.917984944E0
3.829227797E1,-2.392822644E-3,6.209374666E-1,9.887741089E0,9.907219232E0
3.829473916E1,-2.632104978E-2,6.472585201E-1,9.921540260E0,9.942665514E0
3.829720041E1,-5.533402413E-2,5.898307562E-1,9.897313118E0,9.915027440E0
3.829965203E1,-1.196411345E-2,6.448656917E-1,9.830313683E0,9.851449741E0
3.830211328E1,1.914258115E-2,6.065805554E-1,9.844670296E0,9.863358436E0
3.830457453E1,-1.914258115E-2,5.994020700E-1,9.887741089E0,9.905911019E0
3.830703578E1,-1.674975827E-2,6.281159520E-1,9.856635094E0,9.876642424E0
3.830949703E1,2.392822644E-3,5.994020700E-1,9.873384476E0,9.891562545E0
3.831195823E1,-4.097708687E-2,5.922235847E-1,9.868598938E0,9.886437826E0
3.831441948E1,-6.969095767E-2,6.089733839E-1,9.847063065E0,9.866121650E0
3.831688073E1,-1.196411345E-2,5.994020700E-1,9.899705887E0,9.917842640E0
3.831934198E1,-4.576273263E-2,6.209374666E-1,9.899705887E0,9.919265810E0
3.832180323E1,-4.097708687E-2,5.898307562E-1,9.875777245E0,9.893460245E0
3.832426448E1,2.392822644E-3,6.209374666E-1,9.911669731E0,9.931100942E0
3.832672568E1,-2.632104978E-2,6.161518097E-1,9.882955551E0,9.902178865E0
3.832920500E1,-4.815555736E-2,6.089733839E-1,9.904491425E0,9.923311842E0
3.833166625E1,-1.674975827E-2,6.209374666E-1,9.887741089E0,9.907233102E0
3.833412750E1,2.392822644E-3,6.209374666E-1,9.832706451E0,9.852293399E0
3.833658875E1,-4.785645287E-3,5.635097623E-1,9.859027863E0,9.875120078E0
3.833905000E1,-9.571290575E-3,6.065805554E-1,9.870991707E0,9.889616214E0
3.834151120E1,-2.632104978E-2,5.970092416E-1,9.875777245E0,9.893840964E0
3.834397245E1,-3.619144112E-2,5.874379873E-1,9.866206169E0,9.883745109E0
3.834643370E1,-2.392822690E-2,6.209374666E-1,9.890133858E0,9.909635898E0
3.834889495E1,-5.294119939E-2,5.970092416E-1,9.880562782E0,9.898724347E0
3.835135614E1,-2.392822690E-2,5.970092416E-1,9.897313118E0,9.915331540E0
3.835381739E1,-1.914258115E-2,6.257231236E-1,9.851848602E0,9.871718024E0
3.835627864E1,-5.772684515E-2,6.305087805E-1,9.866206169E0,9.886500791E0
3.835872109E1,-1.435693540E-2,5.946164131E-1,9.902098656E0,9.919946199E0
3.836118234E1,1.674975827E-2,6.041877270E-1,9.868598938E0,9.887090996E0
3.836364359E1,2.632104978E-2,6.017948985E-1,9.875777245E0,9.894130891E0
3.836610484E1,-2.392822644E-3,5.922235847E-1,9.870991707E0,9.888741668E0
3.836856604E1,-1.674975827E-2,6.257231236E-1,9.849455833E0,9.869325721E0
3.837102729E1,-9.571290575E-3,6.017948985E-1,9.878170013E0,9.896488848E0
3.837348854E1,-7.178467698E-3,6.065805554E-1,9.859027863E0,9.877672899E0
3.837594979E1,2.632104978E-2,5.994020700E-1,9.919147491E0,9.937276417E0
3.837841104E1,-1.196411345E-2,5.874379873E-1,9.885348320E0,9.902794451E0
3.838087229E1,-3.140579537E-2,6.089733839E-1,9.897313118E0,9.916079964E0
3.838333349E1,-7.178467698E-3,5.874379873E-1,9.978967667E0,9.996245826E0
3.838579479E1,-4.097708687E-2,6.017948985E-1,9.887741089E0,9.906122352E0
3.838826969E1,-3.858426586E-2,6.065805554E-1,9.875777245E0,9.894463346E0
3.839073094E1,-2.901297435E-2,5.922235847E-1,9.873384476E0,9.891172404E0
3.839319219E1,-1.435693540E-2,5.874379873E-1,9.885348320E0,9.902797631E0
3.839565338E1,-1.435693540E-2,6.089733839E-1,9.890133858E0,9.908874932E0
3.839811463E1,-5.533402413E-2,6.041877270E-1,9.882955551E0,9.901561245E0
3.840057588E1,7.178467698E-3,6.305087805E-1,9.868598938E0,9.888722761E0
3.840303713E1,-0.000000000E0,6.424728632E-1,9.861420631E0,9.882327067E0
3.840549838E1,-1.674975827E-2,5.826523304E-1,9.894919395E0,9.912073150E0
3.840795963E1,-1.435693540E-2,6.017948985E-1,9.878170013E0,9.896494634E0
3.841042088E1,-4.097708687E-2,6.424728632E-1,9.842277527E0,9.863309658E0
3.841288213E1,-2.901297435E-2,6.472585201E-1,9.890133858E0,9.911333567E0
3.841534333E1,-1.196411345E-2,6.257231236E-1,9.875777245E0,9.895587337E0
3.841779703E1,-1.435693540E-2,6.017948985E-1,9.914062500E0,9.932320901E0
3.842025828E1,-1.674975827E-2,6.017948985E-1,9.931111336E0,9.949342190E0
3.842271953E1,-2.632104978E-2,6.257231236E-1,9.878170013E0,9.898003083E0
3.842518078E1,-2.392822690E-2,5.682953596E-1,9.878170013E0,9.894532581E0
3.842764198E1,9.571290575E-3,6.233302951E-1,9.892526627E0,9.912149884E0
3.843010323E1,2.392822644E-3,6.281159520E-1,9.866206169E0,9.886180230E0
3.843256448E1,-6.251249462E-2,5.778666735E-1,9.897313118E0,9.914365570E0
3.843502573E1,1.196411345E-2,6.352944374E-1,9.892526627E0,9.912912045E0
3.843748698E1,-2.392822690E-2,6.305087805E-1,9.887741089E0,9.907852326E0
3.843994823E1,-0.000000000E0,5.994020700E-1,9.839884758E0,9.858124309E0
3.844240948E1,-2.392822690E-2,5.874379873E-1,9.854242325E0,9.871765179E0
3.844487068E1,9.571290575E-3,5.970092416E-1,9.875777245E0,9.893810582E0
3.844736250E1,-3.858426586E-2,6.520441771E-1,9.868598938E0,9.890191876E0
3.844982370E1,7.178467698E-3,6.161518097E-1,9.923933029E0,9.943044873E0
3.845228494E1,-5.294119939E-2,5.994020700E-1,9.902098656E0,9.920365084E0
3.845474614E1,-2.632104978E-2,6.233302951E-1,9.870991707E0,9.890688082E0
3.845720744E1,-1.914258115E-2,6.209374666E-1,9.909276962E0,9.928731021E0
3.845966864E1,3.589234129E-2,6.329016089E-1,9.909276962E0,9.929532850E0
3.846212989E1,-4.336991161E-2,6.209374666E-1,9.921540260E0,9.941046495E0
3.846459114E1,-2.392822644E-3,6.305087805E-1,9.885348320E0,9.905435803E0
3.846705239E1,-4.785645287E-3,6.137589812E-1,9.873384476E0,9.892443783E0
3.846951359E1,-1.914258115E-2,6.065805554E-1,9.890133858E0,9.908736253E0
3.847197489E1,-4.785645287E-3,5.850451589E-1,9.878170013E0,9.895480966E0
3.847443609E1,-2.392822690E-2,6.041877270E-1,9.926325798E0,9.944725196E0
3.847686088E1,-2.632104978E-2,6.161518097E-1,9.868598938E0,9.887850163E0
3.847932213E1,-2.153540403E-2,6.089733839E-1,9.897313118E0,9.916053616E0
3.848178338E1,-0.000000000E0,6.281159520E-1,9.914062500E0,9.933940049E0
3.848424463E1,-2.392822690E-2,6.161518097E-1,9.906884193E0,9.926055109E0
3.848670588E1,2.392822644E-3,5.994020700E-1,9.870991707E0,9.889174174E0
3.848916708E1,4.785645287E-3,5.970092416E-1,9.919147491E0,9.937098666E0
3.849162833E1,-2.901297435E-2,5.563312769E-1,9.923933029E0,9.939556983E0
3.849408958E1,-2.901297435E-2,5.874379873E-1,9.866206169E0,9.883721430E0
3.849655083E1,-2.632104978E-2,5.754738450E-1,9.870991707E0,9.887787428E0
3.849901208E1,-1.674975827E-2,6.041877270E-1,9.923933029E0,9.942322170E0
3.850147333E1,-2.392822644E-3,5.850451589E-1,9.923933029E0,9.941163429E0
3.850393453E1,-2.392822644E-3,6.065805554E-1,9.856635094E0,9.875282328E0
3.850640260E1,-9.571290575E-3,6.065805554E-1,9.859027863E0,9.877674928E0
3.850886385E1,-2.632104978E-2,6.113662124E-1,9.894919395E0,9.913823243E0
3.851132510E1,-3.858426586E-2,6.233302951E-1,9.885348320E0,9.905056325E0
3.851378630E1,-3.379862010E-2,6.089733839E-1,9.861420631E0,9.880263549E0
3.851624760E1,-2.392822690E-2,6.376872063E-1,9.859027863E0,9.879658290E0
3.851870880E1,-3.858426586E-2,5.826523304E-1,9.870991707E0,9.888248063E0
3.852117005E1,-2.392822690E-2,5.802595019E-1,9.859027863E0,9.876117863E0
3.852363130E1,-2.153540403E-2,5.778666735E-1,9.887741089E0,9.904636162E0
3.852609255E1,-5.294119939E-2,5.802595019E-1,9.894919395E0,9.912060013E0
3.852855375E1,-6.011966988E-2,6.137589812E-1,9.873384476E0,9.892625307E0
3.853101505E1,-7.178467698E-3,6.137589812E-1,9.844670296E0,9.863786537E0
3.853347625E1,-2.632104978E-2,5.922235847E-1,9.904491425E0,9.922216081E0
3.853594000E1,-1.914258115E-2,5.850451589E-1,9.916455269E0,9.933716796E0
3.853840125E1,-9.571290575E-3,6.233302951E-1,9.911669731E0,9.931255164E0
3.854086250E1,-2.632104978E-2,5.874379873E-1,9.875777245E0,9.893268033E0
3.854332370E1,-1.435693540E-2,6.065805554E-1,9.825528145E0,9.844244482E0
3.854578500E1,-7.178467698E-3,6.233302951E-1,9.906884193E0,9.926477049E0
3.854824620E1,-1.914258115E-2,6.113662124E-1,9.919147491E0,9.937988833E0
3.855070744E1,-4.576273263E-2,5.898307562E-1,9.861420631E0,9.879150339E0
3.855316870E1,-5.294119939E-2,5.778666735E-1,9.854242325E0,9.871313208E0
3.855562994E1,-1.914258115E-2,5.802595019E-1,9.878170013E0,9.895216538E0
3.855809114E1,9.571290575E-3,6.352944374E-1,9.890133858E0,9.910521599E0
3.856055239E1,-4.097708687E-2,5.994020700E-1,9.897313118E0,9.915531701E0
3.856301364E1,-3.140579537E-2,5.874379873E-1,9.882955551E0,9.900448482E0
3.856547885E1,2.153540403E-2,5.635097623E-1,9.844670296E0,9.860808296E0
3.856794010E1,-1.196411345E-2,5.730810165E-1,9.839884758E0,9.856566189E0
3.857040135E1,-3.858426586E-2,6.400800347E-1,9.851848602E0,9.872695279E0
3.857286260E1,-5.054837838E-2,6.424728632E-1,9.906884193E0,9.927823575E0
3.857532385E1,-3.858426586E-2,6.257231236E-1,9.921540260E0,9.941326839E0
3.857778505E1,-2.392822690E-2,6.352944374E-1,9.820742607E0,9.841298539E0
3.858024630E1,7.178467698E-3,5.754738450E-1,9.868598938E0,9.885366289E0
3.858270755E1,-2.392822644E-3,6.041877270E-1,9.885348320E0,9.903795229E0
3.858516880E1,-3.379862010E-2,6.209374666E-1,9.870991707E0,9.890560296E0
3.858763000E1,-3.858426586E-2,6.281159520E-1,9.894919395E0,9.914910400E0
3.859009130E1,-4.815555736E-2,5.467599630E-1,9.887741089E0,9.902963660E0
3.859255250E1,1.674975827E-2,5.898307562E-1,9.894919395E0,9.912497703E0
3.859502765E1,2.392822644E-3,6.041877270E-1,9.897313118E0,9.915737768E0
3.859748885E1,-5.054837838E-2,5.970092416E-1,9.851848602E0,9.870050459E0
3.859995010E1,-5.054837838E-2,6.352944374E-1,9.854242325E0,9.874828908E0
3.860241130E1,-9.571290575E-3,6.233302951E-1,9.909276962E0,9.928867115E0
3.860487260E1,-1.674975827E-2,5.922235847E-1,9.849455833E0,9.867258461E0
3.860733380E1,-4.785645287E-3,6.305087805E-1,9.875777245E0,9.895885024E0
3.860979505E1,4.785645287E-3,6.161518097E-1,9.897313118E0,9.916474823E0
3.861225630E1,-4.097708687E-2,5.970092416E-1,9.880562782E0,9.898667590E0
3.861471755E1,-1.914258115E-2,6.305087805E-1,9.851848602E0,9.872022520E0
3.861717875E1,-1.674975827E-2,6.065805554E-1,9.899705887E0,9.918286000E0
3.861964000E1,-5.054837838E-2,6.496513486E-1,9.839884758E0,9.861436714E0
3.862210125E1,-2.153540403E-2,6.209374666E-1,9.885348320E0,9.904854291E0
3.862453828E1,4.785645287E-3,5.970092416E-1,9.875777245E0,9.893807110E0
3.862699953E1,-7.178467698E-3,5.802595019E-1,9.892526627E0,9.909532566E0
3.862946078E1,-2.392822644E-3,5.850451589E-1,9.868598938E0,9.885925782E0
3.863192203E1,-3.858426586E-2,5.874379873E-1,9.854242325E0,9.871811583E0
3.863438323E1,-3.619144112E-2,6.113662124E-1,9.859027863E0,9.878031629E0
3.863684448E1,-6.490531564E-2,6.161518097E-1,9.914062500E0,9.933402791E0
3.863930573E1,-5.054837838E-2,5.922235847E-1,9.904491425E0,9.922309927E0
3.864176698E1,-4.576273263E-2,6.065805554E-1,9.849455833E0,9.868222455E0
3.864422823E1,-3.379862010E-2,6.041877270E-1,9.902098656E0,9.920571704E0
3.864668948E1,2.392822690E-2,6.424728632E-1,9.823135376E0,9.844152201E0
3.864915068E1,-2.392822690E-2,6.137589812E-1,9.863813400E0,9.882918974E0
3.865161198E1,-4.097708687E-2,6.065805554E-1,9.882955551E0,9.901637719E0
3.865411458E1,-2.901297435E-2,6.161518097E-1,9.839884758E0,9.859199605E0
3.865657578E1,-4.785645287E-3,5.922235847E-1,9.909276962E0,9.926959333E0
3.865903703E1,-1.914258115E-2,6.017948985E-1,9.921540260E0,9.939792990E0
3.866149828E1,-5.533402413E-2,6.017948985E-1,9.868598938E0,9.887085716E0
3.866395953E1,-1.914258115E-2,6.161518097E-1,9.873384476E0,9.892609893E0
3.866642078E1,7.178467698E-3,6.185446382E-1,9.909276962E0,9.928565804E0
3.866888198E1,-2.392822644E-3,5.946164131E-1,9.919147491E0,9.936954330E0
3.867134323E1,-5.533402413E-2,5.946164131E-1,9.916455269E0,9.934420750E0
3.867380448E1,-2.153540403E-2,5.730810165E-1,9.873384476E0,9.890025613E0
3.867626573E1,-3.379862010E-2,6.185446382E-1,9.868598938E0,9.888022290E0
3.867872698E1,-1.914258115E-2,6.089733839E-1,9.909276962E0,9.927989975E0
3.868118818E1,-2.153540403E-2,6.209374666E-1,9.943075180E0,9.962468125E0
3.868361437E1,-1.674975827E-2,6.233302951E-1,9.870991707E0,9.890667242E0
3.868607562E1,-0.000000000E0,5.802595019E-1,9.880562782E0,9.897586675E0
3.868853687E1,-2.392822644E-3,5.659025311E-1,9.870991707E0,9.887200245E0
3.869099812E1,-2.392822690E-2,6.113662124E-1,9.890133858E0,9.909040767E0
3.869345932E1,-1.674975827E-2,6.233302951E-1,9.880562782E0,9.900219296E0
3.869592057E1,2.392822690E-2,5.922235847E-1,9.931111336E0,9.948782523E0
3.869838182E1,-1.674975827E-2,5.754738450E-1,9.935896873E0,9.952562353E0
3.870084307E1,-1.674975827E-2,5.946164131E-1,9.906884193E0,9.924726881E0
3.870330432E1,1.196411345E-2,6.017948985E-1,9.894919395E0,9.913209878E0
3.870576552E1,-7.447660714E-2,6.185446382E-1,9.851848602E0,9.871528003E0
3.870822682E1,-2.901297435E-2,6.161518097E-1,9.863813400E0,9.883081483E0
3.871068802E1,4.307080805E-2,5.850451589E-1,9.861420631E0,9.878853668E0
3.871314885E1,-1.435693540E-2,5.874379873E-1,9.859027863E0,9.876523675E0
3.871561010E1,-2.632104978E-2,5.730810165E-1,9.885348320E0,9.901980916E0
3.871807135E1,-4.576273263E-2,5.922235847E-1,9.880562782E0,9.898401078E0
3.872053255E1,-1.674975827E-2,6.161518097E-1,9.861420631E0,9.880664981E0
3.872299385E1,-1.196411345E-2,6.017948985E-1,9.844670296E0,9.863053963E0
3.872545505E1,-2.392822690E-2,6.017948985E-1,9.842277527E0,9.860687429E0
3.872791630E1,-2.392822690E-2,6.472585201E-1,9.882955551E0,9.904157035E0
3.873037755E1,1.435693540E-2,6.089733839E-1,9.887741089E0,9.906486690E0
3.873283880E1,-1.435693540E-2,6.209374666E-1,9.887741089E0,9.907229345E0
3.873530005E1,-6.251249462E-2,5.922235847E-1,9.844670296E0,9.862665452E0
3.873776125E1,-2.392822644E-3,5.778666735E-1,9.835099220E0,9.852061322E0
3.874022250E1,4.785645287E-3,5.898307562E-1,9.885348320E0,9.902930608E0
3.874268666E1,-3.858426586E-2,5.970092416E-1,9.911669731E0,9.929708235E0
3.874514791E1,-1.914258115E-2,6.209374666E-1,9.870991707E0,9.890521071E0
3.874760916E1,-6.251249462E-2,6.640082598E-1,9.935896873E0,9.958255945E0
3.875007041E1,-6.011966988E-2,6.089733839E-1,9.911669731E0,9.930541769E0
3.875253161E1,-1.914258115E-2,6.041877270E-1,9.866206169E0,9.884707048E0
3.875499291E1,-1.914258115E-2,6.089733839E-1,9.906884193E0,9.925601717E0
3.875745411E1,-2.153540403E-2,5.994020700E-1,9.849455833E0,9.867701193E0
3.875991536E1,-9.571290575E-3,6.041877270E-1,9.892526627E0,9.910964508E0
3.876237661E1,-3.140579537E-2,5.994020700E-1,9.909276962E0,9.927438697E0
3.876483786E1,-2.392822690E-2,6.089733839E-1,9.902098656E0,9.920835596E0
3.876729911E1,1.674975827E-2,6.089733839E-1,9.923933029E0,9.942614138E0
3.876976031E1,-1.196411345E-2,6.137589812E-1,9.906884193E0,9.925885233E0
3.877224823E1,-2.901297435E-2,6.209374666E-1,9.875777245E0,9.895321181E0
3.877470948E1,-2.632104978E-2,6.017948985E-1,9.861420631E0,9.879800948E0
3.877717073E1,-3.140579537E-2,5.826523304E-1,9.904491425E0,9.921664197E0
3.877963193E1,-1.435693540E-2,5.946164131E-1,9.887741089E0,9.905614501E0
3.878209318E1,-5.533402413E-2,6.017948985E-1,9.859027863E0,9.877532554E0
3.878455442E1,-2.632104978E-2,5.826523304E-1,9.866206169E0,9.883430614E0
3.878701568E1,-4.815555736E-2,6.089733839E-1,9.870991707E0,9.889875875E0
3.878947692E1,-2.392822644E-3,6.209374666E-1,9.921540260E0,9.940952178E0
3.879193818E1,-4.576273263E-2,5.611169338E-1,9.897313118E0,9.913311929E0
3.879439937E1,-4.815555736E-2,6.113662124E-1,9.875777245E0,9.894799836E0
3.879686068E1,-2.153540403E-2,6.257231236E-1,9.892526627E0,9.912319419E0
3.879932187E1,-0.000000000E0,5.922235847E-1,9.892526627E0,9.910237728E0
3.880176510E1,-5.533402413E-2,5.682953596E-1,9.899705887E0,9.916158435E0
3.880422635E1,-3.140579537E-2,5.922235847E-1,9.909276962E0,9.927007858E0
3.880668760E1,-4.576273263E-2,6.089733839E-1,9.933504105E0,9.952258367E0
3.880914880E1,-2.901297435E-2,5.826523304E-1,9.906884193E0,9.924045542E0
3.881161005E1,-1.914258115E-2,6.017948985E-1,9.854242325E0,9.872619477E0
3.881407130E1,-7.178467698E-3,5.922235847E-1,9.866206169E0,9.883967041E0
3.881653255E1,-1.435693540E-2,5.946164131E-1,9.890133858E0,9.908002953E0
3.881899380E1,2.632104978E-2,5.922235847E-1,9.868598938E0,9.886387944E0
3.882145505E1,-2.632104978E-2,6.089733839E-1,9.844670296E0,9.863522424E0
3.882391630E1,-5.772684515E-2,6.065805554E-1,9.914062500E0,9.932769383E0
3.882637755E1,-2.901297435E-2,6.017948985E-1,9.880562782E0,9.898915079E0
3.882883875E1,9.571290575E-3,6.161518097E-1,9.873384476E0,9.892596002E0
3.883130625E1,-4.097708687E-2,6.209374666E-1,9.878170013E0,9.897751526E0
3.883376750E1,-0.000000000E0,5.898307562E-1,9.849455833E0,9.867100918E0
3.883622875E1,-0.000000000E0,6.329016089E-1,9.856635094E0,9.876933725E0
3.883868995E1,-7.208377868E-2,5.874379873E-1,9.868598938E0,9.886330182E0
3.884115120E1,-3.140579537E-2,6.041877270E-1,9.892526627E0,9.911009645E0
3.884361245E1,-0.000000000E0,6.352944374E-1,9.928718567E0,9.949022636E0
3.884607370E1,1.914258115E-2,6.089733839E-1,9.875777245E0,9.894553613E0
3.884853495E1,-9.571290575E-3,5.970092416E-1,9.878170013E0,9.896198990E0
3.885099620E1,-1.196411345E-2,5.826523304E-1,9.885348320E0,9.902511716E0
3.885345739E1,-4.785645287E-3,5.754738450E-1,9.851848602E0,9.868642963E0
3.885591870E1,-1.435693540E-2,5.994020700E-1,9.875777245E0,9.893961044E0
3.885837989E1,-5.772684515E-2,5.802595019E-1,9.906884193E0,9.924030829E0
3.886084005E1,-3.619144112E-2,6.089733839E-1,9.904491425E0,9.923260995E0
3.886330130E1,-2.392822690E-2,6.017948985E-1,9.921540260E0,9.939803358E0
3.886576255E1,-5.054837838E-2,5.874379873E-1,9.897313118E0,9.914859832E0
3.886822380E1,-4.815555736E-2,5.970092416E-1,9.892526627E0,9.910641859E0
3.887068500E1,-2.392822644E-3,6.257231236E-1,9.955039978E0,9.974685765E0
3.887314625E1,-3.140579537E-2,6.424728632E-1,9.923933029E0,9.944757638E0
3.887560750E1,-2.901297435E-2,5.874379873E-1,9.887741089E0,9.905218270E0
3.887806875E1,-1.914258115E-2,6.089733839E-1,9.856635094E0,9.875447858E0
3.888053000E1,3.349951655E-2,6.017948985E-1,9.796813965E0,9.815337140E0
3.888299125E1,1.196411345E-2,6.209374666E-1,9.849455833E0,9.869016501E0
3.888545250E1,-3.619144112E-2,6.017948985E-1,9.945467949E0,9.963724185E0
3.888791370E1,-3.619144112E-2,5.898307562E-1,9.947860718E0,9.965397283E0
3.889038437E1,-3.858426586E-2,6.137589812E-1,9.885348320E0,9.904458604E0
3.889284562E1,-4.576273263E-2,6.089733839E-1,9.878170013E0,9.897029131E0
3.889530687E1,-1.674975827E-2,5.994020700E-1,9.830313683E0,9.848585203E0
3.889776807E1,9.571290575E-3,5.850451589E-1,9.842277527E0,9.859654982E0
3.890022937E1,-7.178467698E-3,6.089733839E-1,9.885348320E0,9.904090646E0
3.890269057E1,-3.140579537E-2,6.065805554E-1,9.909276962E0,9.927874708E0
3.890515182E1,-4.336991161E-2,6.281159520E-1,9.902098656E0,9.922094960E0
3.890761307E1,-9.571290575E-3,5.946164131E-1,9.863813400E0,9.881724297E0
3.891007432E1,-1.196411345E-2,6.448656917E-1,9.892526627E0,9.913530045E0
3.891253552E1,-1.196411345E-2,6.472585201E-1,9.868598938E0,9.889809489E0
3.891499682E1,-3.858426586E-2,6.113662124E-1,9.892526627E0,9.911475190E0
3.891745802E1,-4.097708687E-2,6.041877270E-1,9.902098656E0,9.920598758E0
3.891990099E1,-2.901297435E-2,6.113662124E-1,9.894919395E0,9.913830755E0
