"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.839070625E1,-2.814630792E-2,8.551180363E-3,1.351737976E-2,3.237370678E-2
4.839566218E1,2.739965916E-3,3.459981084E-2,1.340770721E-2,3.720780746E-2
4.840065057E1,-6.391943246E-2,6.289187074E-2,5.842971802E-2,1.070285625E-1
4.840561000E1,-7.764486223E-2,-1.360470057E-2,1.125783920E-1,1.374325539E-1
4.841086198E1,-1.523633301E-2,-6.406843662E-3,7.125759125E-2,7.314942105E-2
4.841581786E1,-8.130252361E-3,-8.767843246E-3,3.028202057E-2,3.255728564E-2
4.842077380E1,-2.009147406E-2,1.985761523E-2,-3.229141235E-3,2.843271998E-2
4.842572974E1,-5.087324232E-2,3.387919068E-2,-4.120731354E-2,7.371518863E-2
4.843068562E1,-7.811628282E-3,9.803086519E-3,-2.898311615E-2,3.157757216E-2
4.843564156E1,-1.722929627E-2,-6.833910942E-3,-5.487632751E-2,5.792203648E-2
4.844059750E1,-4.802860692E-2,-1.925081015E-3,4.965782166E-3,4.832299672E-2
4.844522041E1,-5.001314729E-2,1.946115494E-2,-1.883029938E-2,5.687382200E-2
4.845017630E1,-4.385739565E-3,5.035161972E-3,-1.392173767E-2,1.544028327E-2
4.845513224E1,-4.389651120E-3,-9.213894606E-3,-1.380729675E-2,1.716992529E-2
4.846008817E1,2.408238500E-2,-3.038629889E-2,2.193546295E-2,4.454719927E-2
4.846504411E1,2.387432009E-2,-6.192386150E-3,6.687927246E-2,7.128229718E-2
4.847000000E1,-1.447051764E-4,-8.358746767E-3,1.167774200E-2,1.436172850E-2
4.847499057E1,-1.200040430E-2,4.636558890E-2,4.008674622E-2,6.245578244E-2
4.847994651E1,4.773244262E-3,2.221372724E-2,1.252717972E-1,1.273155792E-1
4.848490244E1,-2.143412083E-2,-6.460428238E-3,1.384801865E-1,1.402780122E-1
4.848985833E1,-1.888734847E-2,2.214512229E-2,8.743858337E-2,9.215554371E-2
4.849481427E1,-4.347734153E-3,3.086298704E-3,-2.019596100E-2,2.088791212E-2
4.849977020E1,2.177643031E-2,-3.009426594E-2,-7.942104340E-2,8.767884519E-2
4.850471369E1,5.710756779E-2,-1.314145327E-2,-9.063816071E-2,1.079316833E-1
4.850966963E1,3.278356791E-2,6.129980087E-3,1.476640701E-1,1.513836735E-1
4.851462557E1,5.385353416E-2,1.345247030E-3,1.036729813E-1,1.168336419E-1
4.851958151E1,2.008629590E-2,3.703987598E-2,9.330368042E-2,1.023766989E-1
4.852453739E1,-1.577886939E-2,3.202566504E-2,-1.437377930E-2,3.848664018E-2
4.852949333E1,-2.051797509E-2,-3.885149956E-3,-6.176376343E-2,6.519849818E-2
4.853444619E1,2.002473176E-2,-8.613705635E-3,-6.837463379E-2,7.176542588E-2
4.853940213E1,2.446012199E-2,-3.932240605E-2,-6.543254852E-2,8.016213315E-2
4.854435807E1,-1.146951318E-2,-2.941906452E-2,-2.213096619E-2,3.855918508E-2
4.854931401E1,4.097521305E-4,-1.959800720E-2,-3.145122528E-2,3.705980781E-2
4.855426989E1,2.578288317E-3,-2.646002173E-2,-1.024580002E-1,1.058509429E-1
4.855922583E1,2.383768559E-3,-2.135962248E-2,-1.586217880E-1,1.600711950E-1
4.856416338E1,-7.254771888E-3,2.618312836E-3,-1.311693192E-1,1.313958811E-1
4.856911927E1,-4.958361387E-5,-6.831943989E-3,-1.205787659E-1,1.207721685E-1
4.857407520E1,-2.384370565E-2,-9.020566940E-3,-1.338329315E-1,1.362392986E-1
4.857903114E1,-4.025439173E-2,-6.468385458E-3,-6.145572662E-2,7.374999931E-2
4.858398703E1,-2.573037893E-2,-4.180601239E-2,-5.382823944E-2,7.285104277E-2
4.858894296E1,-2.085379511E-2,-1.519796252E-2,-1.056461334E-1,1.087518475E-1
4.859391265E1,-4.142910242E-3,2.071943879E-2,-1.902914047E-1,1.914609035E-1
4.859886854E1,1.947283000E-2,-1.741686463E-2,-2.528457642E-1,2.541918935E-1
4.860384156E1,7.366754115E-3,-7.779955864E-3,-1.961002350E-1,1.963927161E-1
4.860879750E1,7.295489311E-3,-5.237936974E-3,-1.897201538E-1,1.899326115E-1
4.861375338E1,-2.599846572E-2,1.391047239E-2,-2.214012146E-1,2.233560371E-1
4.861870932E1,2.663798630E-3,4.234567285E-2,-1.554183960E-1,1.611059578E-1
4.862366526E1,-1.645652950E-2,6.405383348E-3,-1.850070953E-1,1.858479799E-1
4.862862119E1,-4.489042982E-2,3.247234225E-2,-3.188695908E-1,3.236470603E-1
4.863357708E1,-5.175469816E-2,5.362525582E-2,-2.924575806E-1,3.018039981E-1
4.863851500E1,-5.140810460E-2,3.421789408E-2,-2.306337357E-1,2.387584083E-1
4.864347093E1,1.220084727E-3,1.025021076E-2,-2.215871811E-1,2.218274876E-1
4.864842687E1,5.586912483E-2,1.725238562E-2,-1.674766541E-1,1.773906242E-1
4.865338281E1,1.272538304E-2,-1.392489672E-2,-1.209402084E-1,1.224025005E-1
4.865833869E1,-3.960892558E-3,-4.289567471E-3,-2.197055817E-1,2.197831469E-1
4.866329463E1,-6.253637373E-3,-3.520274162E-2,-2.725095749E-1,2.748450644E-1
4.866823609E1,7.960781455E-3,-2.776569128E-2,-2.583599091E-1,2.599695179E-1
4.867319198E1,-2.771428600E-2,2.231258154E-2,-2.799606323E-1,2.822124884E-1
4.867814791E1,-2.262037247E-2,5.262225866E-3,-2.894954681E-1,2.904255470E-1
4.868310385E1,1.071164012E-2,-4.252749681E-2,-3.037004471E-1,3.068505968E-1
4.868805979E1,-1.565295458E-2,-1.630470157E-2,-2.465190887E-1,2.475530638E-1
4.869301572E1,-1.784580946E-2,-3.297653794E-2,-2.397069931E-1,2.426218612E-1
4.869801609E1,-2.717977390E-2,-3.997975588E-2,-3.588552475E-1,3.620969617E-1
4.870297203E1,1.605369151E-3,-5.173102021E-2,-3.796110153E-1,3.831229550E-1
4.870792796E1,-1.026640832E-2,-3.484904766E-2,-2.695417404E-1,2.719790527E-1
4.871288390E1,-1.728568226E-2,-1.284241676E-3,-1.984062195E-1,1.991619241E-1
4.871783979E1,-2.198368311E-2,-2.026072145E-2,-2.917737961E-1,2.933014273E-1
4.872279573E1,4.268594086E-3,-4.869297147E-2,-3.772325516E-1,3.803861516E-1
4.872772604E1,-5.038517714E-2,-1.755425334E-2,-4.548501968E-1,4.579689066E-1
4.873268198E1,-7.124232501E-2,6.141901016E-3,-4.367980957E-1,4.426124357E-1
4.873763791E1,-1.824992895E-2,-3.684771061E-2,-3.595094681E-1,3.618533837E-1
4.874259385E1,-2.515205368E-2,-3.663420677E-2,-3.565101624E-1,3.592689616E-1
4.874754974E1,-3.543376923E-3,-3.137558699E-3,-3.701648712E-1,3.701951265E-1
4.875250567E1,3.669603914E-2,-7.901042700E-3,-4.787282944E-1,4.801976735E-1
4.875746177E1,-1.118470728E-2,-2.933678031E-2,-4.771089554E-1,4.781408785E-1
4.876241770E1,-3.247615695E-2,-2.449136972E-2,-4.612493515E-1,4.630394068E-1
4.876737364E1,-1.566618681E-2,-1.949161291E-2,-3.956422806E-1,3.964317931E-1
4.877232958E1,5.889937282E-3,-1.224061847E-2,-3.495855331E-1,3.498493520E-1
4.877728547E1,-3.644593060E-3,1.621896029E-2,-3.941764832E-1,3.945268528E-1
4.878224140E1,-2.975495532E-2,1.618456841E-2,-5.239257812E-1,5.250195443E-1
4.878721630E1,-1.534844935E-2,8.968710899E-3,-5.955781937E-1,5.958434337E-1
4.879217224E1,-2.252464741E-2,-2.669367194E-2,-5.383539200E-1,5.394857320E-1
4.879712817E1,-5.322873592E-2,-9.908169508E-3,-4.008350372E-1,4.044752121E-1
4.880208411E1,-2.191548795E-2,2.107432485E-2,-3.143510818E-1,3.158180147E-1
4.880704000E1,-5.139105022E-3,3.525206447E-2,-3.853769302E-1,3.870200212E-1
4.881199588E1,-3.587603569E-4,3.975513577E-2,-4.985685349E-1,5.001511606E-1
4.881694302E1,-5.203299224E-3,4.416540265E-2,-5.728063583E-1,5.745300525E-1
4.882189895E1,-3.605172783E-2,3.668820858E-2,-5.086450577E-1,5.112392262E-1
4.882685489E1,-5.471257120E-2,-8.790194988E-3,-3.856287003E-1,3.895898195E-1
4.883181083E1,-4.230953008E-2,7.756352425E-4,-3.372802734E-1,3.399245222E-1
4.883676672E1,-5.859299749E-2,1.741489768E-2,-3.914823532E-1,3.962257575E-1
4.884172265E1,-2.965833247E-2,2.449586987E-2,-4.832458496E-1,4.847743965E-1
4.884666796E1,-2.944601327E-2,2.676686645E-2,-5.314846039E-1,5.329722479E-1
4.885162390E1,-1.738671213E-2,1.460048556E-2,-5.389289856E-1,5.394070109E-1
4.885657984E1,-1.730431616E-2,1.873075962E-4,-4.132833481E-1,4.136455007E-1
4.886153578E1,-3.620054573E-2,2.468049526E-3,-3.765773773E-1,3.783214135E-1
4.886649166E1,-2.640901878E-2,4.754537344E-2,-3.971929550E-1,4.008992920E-1
4.887144760E1,-2.857174724E-2,5.191713572E-2,-4.128885269E-1,4.171194905E-1
4.887640593E1,-3.544121236E-2,3.484535217E-2,-4.189491272E-1,4.218870101E-1
4.888136187E1,-2.327796072E-2,2.750080824E-2,-4.273386002E-1,4.288547972E-1
4.888631781E1,2.987086773E-3,2.482989430E-2,-4.546556473E-1,4.553429520E-1
4.889127375E1,-4.169151187E-3,1.033115387E-2,-4.389867783E-1,4.391281203E-1
4.889622963E1,5.780905485E-4,4.341000319E-2,-4.163208008E-1,4.185782743E-1
4.890118557E1,7.660053670E-3,2.512931824E-4,-3.938455582E-1,3.939201229E-1
4.890613968E1,7.558934391E-3,-6.860107183E-3,-3.929395676E-1,3.930721337E-1
4.891109562E1,1.698832214E-2,-1.170173287E-2,-3.706550598E-1,3.712286452E-1
4.891605156E1,2.638749778E-3,3.182590008E-4,-3.960752487E-1,3.960841665E-1
4.892100750E1,2.870915830E-2,1.930993795E-2,-5.305547714E-1,5.316817234E-1
4.892596338E1,2.841150016E-2,-9.368687868E-3,-5.546388626E-1,5.554450950E-1
4.893091927E1,3.518676758E-2,-2.595794201E-2,-4.336128235E-1,4.358118907E-1
4.893589333E1,-5.500383675E-3,5.075067282E-3,-3.135957718E-1,3.136850628E-1
4.894084916E1,-4.344167188E-2,-3.544452786E-2,-3.394851685E-1,3.440838168E-1
4.894580515E1,2.105009556E-2,-2.333652973E-2,-5.053157806E-1,5.062921472E-1
4.895076109E1,6.618008018E-3,-1.842966676E-2,-5.604915619E-1,5.608335240E-1
4.895571698E1,2.083753794E-2,-2.074468136E-2,-5.106821060E-1,5.115278665E-1
4.896067291E1,6.376035511E-3,-1.353806257E-2,-4.826660156E-1,4.828979350E-1
4.896561192E1,3.991015255E-3,-8.684009314E-3,-4.121294022E-1,4.122402022E-1
4.897056786E1,6.348416209E-3,-3.467008471E-2,-3.968200684E-1,3.983823337E-1
4.897552375E1,-1.042512804E-2,-4.386609793E-2,-4.647798538E-1,4.669617012E-1
4.898047974E1,2.282743156E-2,3.917962313E-3,-5.250425339E-1,5.255531414E-1
4.898543562E1,2.262244374E-2,-1.758584380E-2,-4.874048233E-1,4.882463504E-1
4.899039156E1,-6.028808653E-3,-8.404627442E-2,-4.191989899E-1,4.275838115E-1
4.899534698E1,3.541201353E-3,-4.302653670E-2,-4.133272171E-1,4.155757589E-1
4.900030291E1,8.306451142E-3,-3.071817756E-2,-4.906558990E-1,4.916867039E-1
4.900525885E1,5.883067846E-3,-3.514206409E-2,-5.127010345E-1,5.139376674E-1
4.901021479E1,1.522479206E-2,3.257185221E-3,-4.537944794E-1,4.540614860E-1
4.901517067E1,-1.341321319E-2,-3.003847599E-2,-4.238815308E-1,4.251561789E-1
4.902012661E1,-2.043273300E-2,-2.750545740E-2,-5.177412033E-1,5.188737808E-1
4.902511875E1,-6.070159376E-3,-1.540938020E-2,-5.538101196E-1,5.540577086E-1
4.903007463E1,2.479944378E-2,3.794819117E-3,-5.373201370E-1,5.379055147E-1
4.903503062E1,3.400223702E-2,-3.400534391E-3,-5.233373642E-1,5.244518210E-1
4.903998651E1,-3.051453084E-2,-5.730092525E-3,-4.880943298E-1,4.890808168E-1
4.904494244E1,-3.739403188E-2,-9.690225124E-4,-4.293870926E-1,4.310133732E-1
4.904989838E1,-2.042859048E-2,6.127029657E-3,-4.281826019E-1,4.287134339E-1
4.905483875E1,2.238691598E-2,-2.006563544E-2,-5.125074387E-1,5.133884284E-1
4.905979468E1,5.479067564E-3,-1.035171747E-2,-5.391197205E-1,5.392469297E-1
4.906475057E1,-3.979178891E-2,2.300900221E-2,-4.871168137E-1,4.892806871E-1
4.906970651E1,-3.010234237E-2,2.045860887E-2,-4.616775513E-1,4.631099945E-1
4.907466244E1,-4.422054812E-2,5.121394992E-2,-4.720840454E-1,4.769084519E-1
4.907961833E1,-5.101171136E-2,1.298511028E-2,-4.325265884E-1,4.357178646E-1
4.908458104E1,-1.504352689E-2,1.043319702E-3,-3.909149170E-1,3.912056602E-1
4.908953698E1,-6.257300824E-2,2.243134379E-2,-4.137878418E-1,4.190929784E-1
4.909449286E1,-5.733852834E-2,2.212604880E-2,-4.578447342E-1,4.619513714E-1
4.909944880E1,-8.532257378E-2,1.950183511E-2,-4.326477051E-1,4.414117124E-1
4.910440474E1,-1.813451946E-2,5.130469799E-3,-3.815326691E-1,3.819978535E-1
4.910936067E1,9.312033653E-4,3.609496355E-2,-4.068651199E-1,4.084641225E-1
4.911430172E1,-1.333439350E-2,2.860265970E-2,-4.581089020E-1,4.591946039E-1
4.911925760E1,9.390637279E-4,-1.688927412E-2,-4.994192123E-1,4.997055924E-1
4.912421354E1,1.017758250E-2,4.675865173E-3,-5.356416702E-1,5.357587571E-1
4.912916948E1,-3.982770443E-2,3.075733781E-2,-4.242773056E-1,4.272510877E-1
4.913412541E1,-6.325830519E-2,2.573946118E-2,-3.732290268E-1,3.794259341E-1
4.913908135E1,-7.226999104E-2,2.322056890E-2,-3.677473068E-1,3.754999708E-1
4.914407869E1,-6.225328520E-2,1.745492220E-3,-4.407033920E-1,4.450820127E-1
4.914903458E1,-3.091242909E-2,8.819878101E-3,-4.821643829E-1,4.832347884E-1
4.915399052E1,2.595581114E-3,3.930866718E-3,-4.163789749E-1,4.164056190E-1
4.915894640E1,-4.590556026E-3,2.289265394E-2,-3.653974533E-1,3.661426576E-1
4.916390234E1,-1.887040958E-2,6.315723062E-2,-3.219709396E-1,3.286490744E-1
4.916885828E1,-2.349833027E-2,8.154377341E-2,-3.976764679E-1,4.066302148E-1
4.917378395E1,-2.099018544E-2,9.588152170E-3,-5.012607574E-1,5.017916575E-1
4.917873984E1,-1.855344698E-2,-7.131159306E-3,-4.947071075E-1,4.951062574E-1
4.918369578E1,2.902519703E-2,-1.663839817E-2,-3.718042374E-1,3.733064281E-1
4.918865172E1,2.875053138E-2,-4.974097013E-2,-2.831869125E-1,2.889560254E-1
4.919360765E1,9.393028915E-3,-2.782252431E-2,-3.592252731E-1,3.604235269E-1
4.919856354E1,2.355962247E-2,-1.815262437E-2,-4.132423401E-1,4.143112420E-1
4.920351531E1,3.288021684E-2,-1.571607590E-2,-4.216718674E-1,4.232437447E-1
4.920847119E1,-1.961391047E-2,-2.039957047E-2,-3.777704239E-1,3.788289075E-1
4.921342713E1,-3.133776039E-2,-1.289069653E-3,-3.271093369E-1,3.286095482E-1
4.921838307E1,-4.927150905E-3,1.140803099E-3,-3.077564240E-1,3.077979771E-1
4.922333901E1,-1.674271375E-2,-2.260777354E-2,-4.358472824E-1,4.367542598E-1
4.922829494E1,2.388991416E-3,-4.615738988E-2,-4.464693069E-1,4.488552706E-1
4.923323359E1,3.318668157E-2,-3.147569299E-2,-4.688806534E-1,4.711062961E-1
4.923818953E1,3.997719288E-2,3.054001927E-2,-3.937063217E-1,3.969074659E-1
4.924314547E1,3.966005147E-2,1.372760534E-2,-2.787799835E-1,2.819213473E-1
4.924810140E1,3.454077244E-2,-6.497502327E-4,-3.215904236E-1,3.234407019E-1
4.925305729E1,4.598932713E-2,-3.110796213E-3,-3.711662292E-1,3.740174662E-1
4.925801323E1,4.802571237E-2,-5.546396971E-2,-4.179544449E-1,4.243449528E-1
4.926301593E1,2.377539128E-2,-2.898851037E-2,-4.833555222E-1,4.848073471E-1
4.926797182E1,6.830394268E-3,-9.725540876E-3,-4.080610275E-1,4.082340537E-1
4.927292781E1,4.957468063E-2,7.001608610E-3,-4.711771011E-1,4.738296446E-1
4.927788369E1,3.020253032E-2,-4.890978336E-3,-4.791307449E-1,4.801066395E-1
4.928283963E1,2.756448090E-2,-3.576865792E-2,-4.513807297E-1,4.536339500E-1
4.928779552E1,-1.368671656E-3,-1.882493496E-2,-4.333648682E-1,4.337757029E-1
4.929272843E1,-1.327236742E-2,-2.110651135E-2,-3.299779892E-1,3.309185911E-1
4.929768432E1,3.457434475E-3,-4.950049520E-2,-2.987184525E-1,3.028117678E-1
4.930264026E1,3.660260141E-2,5.458116531E-3,-3.247318268E-1,3.268337510E-1
4.930759619E1,1.728622615E-2,-4.153370857E-3,-4.312982559E-1,4.316645105E-1
4.931255213E1,-3.040612489E-2,1.244688034E-2,-4.799633026E-1,4.810865090E-1
4.931750802E1,7.743172348E-3,5.286157131E-3,-5.353536606E-1,5.354357497E-1
4.932246526E1,-2.566231787E-2,-6.566405296E-3,-5.570268631E-1,5.576563444E-1
4.932742114E1,-8.958999068E-2,-2.312496305E-2,-4.906215668E-1,4.992701194E-1
4.933237708E1,-2.941113710E-2,2.707761526E-2,-3.915185928E-1,3.935543428E-1
4.933733302E1,-1.014335454E-2,1.277548075E-2,-3.122472763E-1,3.126730914E-1
4.934228895E1,-1.956549287E-2,5.558341742E-3,-3.405275345E-1,3.411344389E-1
4.934724484E1,-3.603823483E-2,2.213048935E-2,-3.756980896E-1,3.780708498E-1
4.935218380E1,-7.381040603E-2,1.008531451E-2,-3.369340897E-1,3.450713990E-1
4.935713968E1,-3.535240144E-2,1.241961122E-2,-3.792619705E-1,3.811084902E-1
4.936209562E1,1.706253737E-2,-1.844272017E-2,-3.951101303E-1,3.959081701E-1
4.936705156E1,4.066618532E-2,-1.125219464E-2,-2.991676331E-1,3.021284879E-1
4.937200750E1,2.179794014E-3,1.018428802E-2,-3.513088226E-1,3.514631703E-1
4.937696338E1,-4.022419453E-4,-4.164993763E-3,-4.030160904E-1,4.030378122E-1
4.938193380E1,-3.131460026E-2,-6.516128778E-3,-4.329147339E-1,4.340947258E-1
4.938688968E1,-3.351850808E-2,1.250603795E-2,-3.651638031E-1,3.669121073E-1
4.939184567E1,-4.523151368E-2,2.912691236E-2,-2.528495789E-1,2.585095286E-1
4.939680156E1,5.022190511E-3,5.225360394E-3,-2.650012970E-1,2.651003851E-1
4.940175750E1,-2.596684918E-2,-6.678670645E-3,-2.604169846E-1,2.617935976E-1
4.940671338E1,-1.155990362E-2,1.957780123E-2,-2.582492828E-1,2.592481702E-1
4.941167036E1,1.695363224E-2,4.075804353E-2,-2.679719925E-1,2.715835645E-1
4.941662625E1,-3.305311501E-2,5.941227078E-2,-2.776165009E-1,2.858203070E-1
4.942158218E1,-3.513364494E-2,2.087175846E-2,-2.848033905E-1,2.877203061E-1
4.942653812E1,-6.820782274E-2,3.021559119E-2,-3.489446640E-1,3.568300262E-1
4.943149406E1,-4.624381289E-2,1.797032356E-2,-3.460311890E-1,3.495697448E-1
4.943645000E1,-4.818916321E-2,-6.051033735E-3,-3.027582169E-1,3.066290077E-1
4.944140572E1,-3.597122058E-2,-1.070865989E-2,-2.242202759E-1,2.273396935E-1
4.944636161E1,-4.760918766E-2,1.309919357E-2,-1.938428879E-1,2.000332192E-1
4.945131755E1,-6.609364599E-2,5.328473449E-2,-1.732206345E-1,1.929067681E-1
4.945627349E1,-2.039190382E-2,2.902266383E-2,-2.074069977E-1,2.104181728E-1
4.946122942E1,-2.271181718E-2,1.200947165E-2,-2.840642929E-1,2.852237307E-1
4.946618536E1,-1.095421612E-3,2.290755510E-3,-3.125743866E-1,3.125847000E-1
4.947111906E1,-1.117110252E-3,1.173684001E-2,-2.933387756E-1,2.935756097E-1
4.947607500E1,-4.400819167E-2,1.638007164E-2,-3.336524963E-1,3.369406713E-1
4.948103093E1,-3.889862821E-2,-9.923875332E-3,-3.451232910E-1,3.474502448E-1
4.948598687E1,1.720719039E-3,9.100347757E-3,-2.472219467E-1,2.473953681E-1
4.949094281E1,-1.970943063E-2,1.136377454E-2,-1.667680740E-1,1.683127670E-1
4.949589869E1,-4.798299819E-2,1.595759392E-2,-1.891298294E-1,1.957730964E-1
4.950087729E1,-6.904847175E-2,-2.932107449E-2,-2.089328766E-1,2.219918102E-1
4.950583322E1,-1.392459124E-2,-4.339271784E-2,-1.573019028E-1,1.637702989E-1
4.951078911E1,1.236829907E-2,9.141087532E-3,-1.963720322E-1,1.969733721E-1
4.951574505E1,1.700934023E-2,8.971711993E-2,-1.828517914E-1,2.043850701E-1
4.952070099E1,7.274053991E-3,5.324769020E-2,-9.105396271E-2,1.057310385E-1
4.952565687E1,1.667583734E-2,-1.131829619E-2,-1.473083496E-1,1.486806552E-1
4.953058182E1,-1.589357853E-4,-2.073505521E-2,-2.482280731E-1,2.490926415E-1
4.953553776E1,-9.723417461E-3,-3.239667416E-2,-2.960481644E-1,2.979741683E-1
4.954049369E1,7.054910064E-3,-3.576964140E-3,-2.104396820E-1,2.105882860E-1
4.954544963E1,9.469136596E-3,-3.216931224E-2,-1.136598587E-1,1.185035556E-1
4.955040552E1,2.833091468E-2,-5.102083087E-2,-1.269598007E-1,1.397303006E-1
4.955536145E1,1.137477160E-2,1.364016533E-2,-1.662902832E-1,1.672360542E-1
4.956034578E1,2.792450041E-2,4.202333093E-2,-2.480478287E-1,2.531273659E-1
4.956530166E1,6.273522973E-3,1.305165887E-2,-2.032146454E-1,2.037299560E-1
4.957025765E1,-5.608052015E-3,1.773619652E-2,-1.896467209E-1,1.905568200E-1
4.957521354E1,1.155351251E-1,5.752682686E-3,-2.023210526E-1,2.330563597E-1
4.958016948E1,7.882544398E-2,-1.320394874E-2,-2.552766800E-1,2.674957537E-1
4.958512536E1,1.928187907E-3,-4.403802752E-2,-3.434152603E-1,3.462327350E-1
4.959004437E1,1.347731650E-1,-5.078071356E-2,-4.308233261E-1,4.542589847E-1
4.959500031E1,1.384456456E-1,-3.371235728E-2,-3.607187271E-1,3.878423905E-1
4.959995625E1,1.348805726E-1,-1.924067736E-2,-2.650632858E-1,2.980293912E-1
4.960491218E1,1.288654506E-1,1.646369696E-2,-2.485952377E-1,2.804941174E-1
4.960986812E1,1.444359571E-1,2.589818835E-2,-3.177938461E-1,3.500362703E-1
4.961482401E1,1.266480535E-1,-2.878046036E-2,-3.650398254E-1,3.874559569E-1
4.961981958E1,8.987038583E-2,-3.092595935E-2,-2.907304764E-1,3.058713964E-1
4.962477552E1,2.497122437E-2,-1.159441471E-2,-2.574291229E-1,2.588971723E-1
4.962973145E1,-2.275834233E-2,2.420476079E-2,-2.149019241E-1,2.174549369E-1
4.963468739E1,1.068130136E-3,-6.677299738E-3,-2.487525940E-1,2.488444901E-1
4.963964328E1,2.242835611E-2,-2.782669663E-2,-3.298320770E-1,3.317627997E-1
4.964459927E1,-6.325818598E-3,-3.937721252E-2,-2.748250961E-1,2.777038248E-1
4.964953166E1,-2.061554044E-2,-7.469150424E-2,-1.632585526E-1,1.807129666E-1
4.965448755E1,-2.757980302E-2,6.689518690E-3,-4.074478149E-2,4.965412786E-2
4.965944354E1,-2.736193314E-2,-5.095332861E-3,-9.267330170E-2,9.676248576E-2
4.966439942E1,1.324203610E-2,-1.453864574E-2,-2.344341278E-1,2.352574845E-1
4.966935536E1,1.544644684E-2,-2.497136593E-3,-2.063522339E-1,2.069446130E-1
4.967431130E1,-2.037484944E-2,-3.804069757E-2,-1.737527847E-1,1.790314480E-1
4.967928364E1,-2.023838460E-2,-3.058087826E-2,-1.746816635E-1,1.784893999E-1
4.968423958E1,-3.526739776E-3,1.970779896E-2,-1.304731369E-1,1.320002829E-1
4.968919552E1,-1.156270504E-3,3.154274821E-2,-1.935310364E-1,1.960881026E-1
4.969415145E1,-2.255967259E-2,3.129598498E-2,-1.444091797E-1,1.494737057E-1
4.969910739E1,-3.428255767E-2,-1.653829217E-2,-1.218233109E-1,1.276312185E-1
4.970406333E1,-4.596155137E-2,-4.969418049E-2,-1.303071976E-1,1.468398499E-1
4.970904588E1,-6.691377610E-2,-4.234045744E-3,-5.320072174E-2,8.559028782E-2
4.971400182E1,-3.073127940E-2,-6.689280272E-3,-7.888221741E-2,8.492091749E-2
4.971895776E1,1.224879175E-2,-9.045034647E-3,-9.247684479E-2,9.372199514E-2
4.972391369E1,-4.647798836E-3,7.675468922E-3,-5.844688416E-2,5.913165924E-2
4.972886963E1,-3.072315082E-2,2.898165584E-2,-1.149730682E-1,1.224853248E-1
4.973382557E1,-6.143606454E-2,9.699672461E-3,-1.971559525E-1,2.067339915E-1
4.973876474E1,-5.617866665E-2,9.687006474E-3,-1.527566910E-1,1.630475002E-1
4.974372067E1,-6.044224650E-2,1.680147648E-2,-3.033542633E-2,6.968351931E-2
4.974867661E1,-3.381707147E-2,4.826605320E-3,1.505088806E-2,3.732853698E-2
4.975363255E1,-5.742880702E-2,-1.660358906E-2,-1.371078491E-1,1.495737588E-1
4.975858849E1,-1.190194488E-2,-6.999194622E-3,-2.001018524E-1,2.005776567E-1
4.976354442E1,2.846822888E-2,-1.880219579E-2,-1.509237289E-1,1.547318150E-1
4.976849786E1,1.629017293E-2,4.995465279E-3,-1.710395813E-1,1.718861914E-1
4.977345380E1,-2.886794508E-3,3.102281690E-2,-1.173496246E-1,1.214153333E-1
4.977840974E1,-4.330626130E-2,1.180231571E-2,-1.139984131E-1,1.225167952E-1
4.978336567E1,-3.350134566E-2,2.832233906E-2,-1.985664368E-1,2.033546775E-1
4.978832161E1,-9.498678148E-3,4.189491272E-3,-2.681713104E-1,2.683721827E-1
4.979327755E1,-3.566474468E-2,1.362082362E-2,-2.065448761E-1,2.100435352E-1
4.979821583E1,-1.167255640E-2,-5.559116602E-3,-1.121740341E-1,1.129166342E-1
4.980317177E1,-2.825834975E-2,-1.275527477E-2,-1.207361221E-1,1.246532894E-1
4.980812770E1,-3.291190043E-2,-2.461540699E-2,-1.672344208E-1,1.722105193E-1
4.981308364E1,-4.244178534E-3,4.086285830E-3,-1.800918579E-1,1.801882018E-1
